## RunInfo	version:1.0.3	annotated_features:13545	total_fragments:67923583	pair_mapped:49241292	pair_mixed:18682291	single_mapped:0	unmapped:0	unique:67923583	ambig:0	overlap_unique:296098	overlap_ambig:0
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
L1FLnI_22q12.3e	10024	10	10.00	4.65e-05	10	10	10	10	10.00	4.65e-05
L1FLnI_4q24ha	9876	10	10.00	4.65e-05	10	10	10	10	10.00	4.65e-05
L1FLnI_5q12.3n	8595	10	10.00	4.65e-05	10	10	10	10	10.00	4.65e-05
L1FLnI_15q15.3c	10014	10	10.00	4.64e-05	10	10	10	10	10.00	4.64e-05
L1FLnI_Xq21.31c	10030	10	10.00	4.61e-05	10	10	10	10	10.00	4.61e-05
L1FLnI_5q12.3t	10553	10	10.00	4.6e-05	10	10	10	10	10.00	4.6e-05
L1FLnI_18q21.32e	10028	10	10.00	4.59e-05	10	10	10	10	10.00	4.59e-05
L1FLnI_3p14.2y	10032	10	10.00	4.59e-05	10	10	10	10	10.00	4.59e-05
L1FLI_20p12.1	8047	10	10.00	4.59e-05	10	10	10	10	10.00	4.59e-05
L1FLnI_3q13.13j	9390	10	10.00	4.58e-05	10	10	10	10	10.00	4.58e-05
L1FLnI_8q22.2a	10017	10	10.00	4.58e-05	10	10	10	10	10.00	4.58e-05
L1FLnI_2q31.1n	10026	10	10.00	4.51e-05	10	10	10	10	10.00	4.51e-05
L1FLnI_4q32.3f	10006	10	10.00	4.51e-05	10	10	10	10	10.00	4.51e-05
L1FLnI_5q12.1w	10079	10	10.00	3.97e-05	10	10	10	10	10.00	3.97e-05
L1FLnI_2p13.2b	10010	10	10.00	3.97e-05	10	10	10	10	10.00	3.97e-05
L1FLnI_Xq26.3k	10005	10	10.00	3.96e-05	10	10	10	10	10.00	3.96e-05
L1FLnI_21q21.3b	10024	10	10.00	3.89e-05	10	10	10	10	10.00	3.89e-05
L1FLnI_6q24.2c	10131	10	10.00	3.89e-05	10	10	10	10	10.00	3.89e-05
L1FLnI_11q21j	10003	10	10.00	3.89e-05	10	10	10	10	10.00	3.89e-05
L1FLnI_13q31.1ma	10016	10	10.00	3.89e-05	10	10	10	10	10.00	3.89e-05
L1FLnI_7p21.3ma	10026	10	10.00	3.88e-05	10	10	10	10	10.00	3.88e-05
L1FLnI_9q21.32k	10015	10	10.00	3.85e-05	10	10	10	10	10.00	3.85e-05
L1FLnI_4q31.21z	10029	10	10.00	3.83e-05	10	10	10	10	10.00	3.83e-05
L1FLnI_18q12.3a	10021	10	10.00	3.82e-05	10	10	10	10	10.00	3.82e-05
L1FLnI_Xq21.1pb	10026	10	10.00	3.82e-05	10	10	10	10	10.00	3.82e-05
L1FLnI_4q28.3t	9987	10	10.00	3.82e-05	10	10	10	10	10.00	3.82e-05
L1FLnI_5q33.1l	10031	10	10.00	3.82e-05	10	10	10	10	10.00	3.82e-05
L1FLnI_1p22.1a	9545	10	10.00	3.82e-05	10	10	10	10	10.00	3.82e-05
L1FLnI_7q21.11g	10016	10	10.00	3.79e-05	10	10	10	10	10.00	3.79e-05
L1FLnI_1q21.1a	10033	10	10.00	3.78e-05	10	10	10	10	10.00	3.78e-05
L1FLnI_2p24.3b	10024	10	10.00	3.78e-05	10	10	10	10	10.00	3.78e-05
L1FLnI_11p15.2i	10029	10	10.00	3.77e-05	10	10	10	10	10.00	3.77e-05
L1FLnI_3q24t	10012	10	10.00	3.76e-05	10	10	10	10	10.00	3.76e-05
L1FLnI_1p21.3g	10020	10	10.00	3.76e-05	10	10	10	10	10.00	3.76e-05
L1FLnI_11p13d	10133	10	10.00	3.75e-05	10	10	10	10	10.00	3.75e-05
L1FLnI_4q28.1g	10156	10	10.00	3.75e-05	10	10	10	10	10.00	3.75e-05
L1FLnI_6q25.3b	10029	10	10.00	3.74e-05	10	10	10	10	10.00	3.74e-05
L1FLnI_4q12z	10123	10	10.00	3.74e-05	10	10	10	10	10.00	3.74e-05
L1FLI_8q24.22	8046	10	10.00	3.71e-05	10	10	10	10	10.00	3.71e-05
L1FLnI_13q14.13c	10036	10	10.00	3.7e-05	10	10	10	10	10.00	3.7e-05
L1FLnI_11q22.3j	10027	10	10.00	3.69e-05	10	10	10	10	10.00	3.69e-05
L1FLnI_19q13.43a	10027	10	10.00	3.68e-05	10	10	10	10	10.00	3.68e-05
L1FLnI_1p33o	10031	10	10.00	3.68e-05	10	10	10	10	10.00	3.68e-05
L1FLnI_8q11.21e	10131	10	10.00	3.67e-05	10	10	10	10	10.00	3.67e-05
L1FLnI_6q16.1j	10033	10	10.00	3.21e-05	10	10	10	10	10.00	3.21e-05
L1FLnI_12q23.1e	10154	10	10.00	3.14e-05	10	10	10	10	10.00	3.14e-05
L1ORF2_6p22.3	8047	10	10.00	3.13e-05	10	10	10	10	10.00	3.13e-05
L1FLnI_1q23.3l	10017	10	10.00	3.07e-05	10	10	10	10	10.00	3.07e-05
L1FLnI_14q24.2e	10031	10	10.00	3.07e-05	10	10	10	10	10.00	3.07e-05
L1FLnI_8q21.3pa	10029	10	10.00	3.06e-05	10	10	10	10	10.00	3.06e-05
L1ORF2_6q25.3	8045	10	10.00	3.06e-05	10	10	10	10	10.00	3.06e-05
L1FLnI_14q22.3k	10033	10	10.00	3.03e-05	10	10	10	10	10.00	3.03e-05
L1FLnI_2p16.1aa	10023	10	10.00	3e-05	10	10	10	10	10.00	3e-05
L1FLnI_6q22.31l	10028	10	10.00	3e-05	10	10	10	10	10.00	3e-05
L1FLnI_7q31.1aa	10030	10	10.00	3e-05	10	10	10	10	10.00	3e-05
L1FLnI_20q12a	9255	10	10.00	3e-05	10	10	10	10	10.00	3e-05
L1FLnI_1q25.3m	10024	10	10.00	3e-05	10	10	10	10	10.00	3e-05
L1FLnI_20q13.12d	9931	10	10.00	2.93e-05	10	10	10	10	10.00	2.93e-05
L1FLnI_12q13.11d	10133	10	10.00	2.93e-05	10	10	10	10	10.00	2.93e-05
L1FLI_Xp21.1b	8042	10	10.00	2.83e-05	10	10	10	10	10.00	2.83e-05
L1FLnI_9q33.3f	9513	10	10.00	2.78e-05	10	10	10	10	10.00	2.78e-05
L1ORF2_20p12.2	8046	10	10.00	2.09e-05	10	10	10	10	10.00	2.09e-05
L1FLnI_12q23.3j	10188	10	10.00	2.09e-05	10	10	10	10	10.00	2.09e-05
L1FLnI_4q35.2h	10018	10	10.00	2.03e-05	10	10	10	10	10.00	2.03e-05
L1FLnI_13q32.1b	9585	10	10.00	2.02e-05	10	10	10	10	10.00	2.02e-05
L1FLnI_4q24p	8530	10	10.00	2.02e-05	10	10	10	10	10.00	2.02e-05
L1ORF2_11q14.1	8047	10	10.00	1.96e-05	10	10	10	10	10.00	1.96e-05
L1FLnI_1p31.3k	10026	10	10.00	1.94e-05	10	10	10	10	10.00	1.94e-05
L1FLnI_4p16.1k	10023	10	10.00	1.89e-05	10	10	10	10	10.00	1.89e-05
L1FLnI_11q23.1b	10030	10	10.00	1.34e-05	10	10	10	10	10.00	1.34e-05
L1FLnI_1p12x	10155	10	10.00	7.28e-07	10	10	10	10	10.00	7.28e-07
L1FLnI_2q33.1d	10025	9	9.00	7.27e-05	9	9	9	9	9.00	7.27e-05
L1FLnI_1p22.3c	10157	9	9.00	6.38e-05	9	9	9	9	9.00	6.38e-05
L1FLnI_18p11.31c	9178	9	9.00	6.38e-05	9	9	9	9	9.00	6.38e-05
L1ORF2_18q23	8047	9	9.00	6.37e-05	9	9	9	9	9.00	6.37e-05
L1FLnI_10q22.2d	10440	9	9.00	6.37e-05	9	9	9	9	9.00	6.37e-05
L1FLnI_3q21.3d	10133	9	9.00	6.37e-05	9	9	9	9	9.00	6.37e-05
L1FLnI_16q12.1a	10025	9	9.00	6.37e-05	9	9	9	9	9.00	6.37e-05
L1FLnI_12q13.3d	8551	9	9.00	6.37e-05	9	9	9	9	9.00	6.37e-05
L1FLnI_1p31.1rb	10032	9	9.00	6.3e-05	9	9	9	9	9.00	6.3e-05
L1FLnI_3p22.1m	10027	9	9.00	6.3e-05	9	9	9	9	9.00	6.3e-05
L1FLnI_14q21.2q	10023	9	9.00	6.3e-05	9	9	9	9	9.00	6.3e-05
L1FLnI_18p11.32n	10050	9	9.00	5.61e-05	9	9	9	9	9.00	5.61e-05
L1FLnI_6q16.2a	10140	9	9.00	5.57e-05	9	9	9	9	9.00	5.57e-05
L1FLnI_2q31.2d	10016	9	9.00	5.55e-05	9	9	9	9	9.00	5.55e-05
L1FLnI_3q22.2a	10961	9	9.00	5.55e-05	9	9	9	9	9.00	5.55e-05
L1FLnI_4q13.1ia	10034	9	9.00	5.55e-05	9	9	9	9	9.00	5.55e-05
L1FLnI_5p15.1j	10034	9	9.00	5.55e-05	9	9	9	9	9.00	5.55e-05
L1FLnI_10q25.2b	10020	9	9.00	5.55e-05	9	9	9	9	9.00	5.55e-05
L1FLnI_Xp22.31e	10159	9	9.00	5.54e-05	9	9	9	9	9.00	5.54e-05
L1FLnI_4q23u	10028	9	9.00	5.54e-05	9	9	9	9	9.00	5.54e-05
L1FLnI_5q23.1c	8601	9	9.00	5.54e-05	9	9	9	9	9.00	5.54e-05
L1FLnI_13q22.1e	10027	9	9.00	5.54e-05	9	9	9	9	9.00	5.54e-05
L1FLnI_3q22.2d	10049	9	9.00	5.54e-05	9	9	9	9	9.00	5.54e-05
L1FLnI_9q33.3a	9994	9	9.00	5.5e-05	9	9	9	9	9.00	5.5e-05
L1FLnI_12q21.33f	10021	9	9.00	5.5e-05	9	9	9	9	9.00	5.5e-05
L1FLnI_4q28.1f	9156	9	9.00	5.49e-05	9	9	9	9	9.00	5.49e-05
L1FLnI_4q24ta	10424	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_9q21.12b	10136	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_10q25.2f	10010	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_2p13.1b	10022	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_9q22.32g	9859	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_1p22.3f	10003	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_14q23.2f	10002	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_Xp11.21qb	10036	9	9.00	5.48e-05	9	9	9	9	9.00	5.48e-05
L1FLnI_6q16.2g	9996	9	9.00	5.47e-05	9	9	9	9	9.00	5.47e-05
L1FLnI_8q21.2j	10027	9	9.00	5.47e-05	9	9	9	9	9.00	5.47e-05
L1ORF2_1p22.3	8048	9	9.00	5.47e-05	9	9	9	9	9.00	5.47e-05
L1FLnI_20p11.1d	10031	9	9.00	5.44e-05	9	9	9	9	9.00	5.44e-05
L1FLnI_11p15.4s	10038	9	9.00	5.41e-05	9	9	9	9	9.00	5.41e-05
L1FLnI_2q36.1a	10023	9	9.00	5.4e-05	9	9	9	9	9.00	5.4e-05
L1FLnI_20p12.1f	10023	9	9.00	5.4e-05	9	9	9	9	9.00	5.4e-05
L1FLnI_3p14.1n	10153	9	9.00	4.79e-05	9	9	9	9	9.00	4.79e-05
L1FLnI_1q41m	10024	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1FLnI_7q35l	10033	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1FLnI_13q13.3j	10029	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1FLnI_5q34la	8500	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1ORF2_Xq13.3	8049	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1FLnI_5q14.3bb	10026	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1FLI_4q21.21b	8050	9	9.00	4.72e-05	9	9	9	9	9.00	4.72e-05
L1FLnI_Xq21.33h	10024	9	9.00	4.71e-05	9	9	9	9	9.00	4.71e-05
L1FLI_5q33.1	8034	9	9.00	4.71e-05	9	9	9	9	9.00	4.71e-05
L1FLI_7q34	8046	9	9.00	4.67e-05	9	9	9	9	9.00	4.67e-05
L1FLnI_11p15.2h	10131	9	9.00	4.66e-05	9	9	9	9	9.00	4.66e-05
L1FLnI_19q12n	9897	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1FLnI_11q24.2p	10022	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1FLnI_Xq22.2g	10030	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1FLnI_9q21.2a	10036	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1FLnI_5q33.1i	10000	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1FLnI_Xp22.12h	10180	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1ORF2_8q12.3	8046	9	9.00	4.65e-05	9	9	9	9	9.00	4.65e-05
L1FLnI_3p22.1b	10118	9	9.00	4.64e-05	9	9	9	9	9.00	4.64e-05
L1ORF2_6p12.3	8045	9	9.00	4.64e-05	9	9	9	9	9.00	4.64e-05
L1FLnI_Xq13.2o	10021	9	9.00	4.64e-05	9	9	9	9	9.00	4.64e-05
L1FLI_18q22.2	8047	9	9.00	4.64e-05	9	9	9	9	9.00	4.64e-05
L1FLnI_12q12ab	10029	9	9.00	4.64e-05	9	9	9	9	9.00	4.64e-05
L1FLnI_18q22.2b	9529	9	9.00	4.6e-05	9	9	9	9	9.00	4.6e-05
L1FLnI_4p15.2ca	10031	9	9.00	4.6e-05	9	9	9	9	9.00	4.6e-05
L1FLnI_6q16.1ba	9377	9	9.00	4.6e-05	9	9	9	9	9.00	4.6e-05
L1FLnI_4q31.21g	10143	9	9.00	4.59e-05	9	9	9	9	9.00	4.59e-05
L1FLnI_4q21.21i	10028	9	9.00	4.58e-05	9	9	9	9	9.00	4.58e-05
L1FLnI_4p15.32d	9985	9	9.00	4.58e-05	9	9	9	9	9.00	4.58e-05
L1FLnI_3p24.1u	10000	9	9.00	4.58e-05	9	9	9	9	9.00	4.58e-05
L1FLnI_6q21d	10491	9	9.00	4.58e-05	9	9	9	9	9.00	4.58e-05
L1FLnI_15q25.1c	10018	9	9.00	4.58e-05	9	9	9	9	9.00	4.58e-05
L1FLnI_17q24.2a	10018	9	9.00	4.58e-05	9	9	9	9	9.00	4.58e-05
L1FLnI_3p26.3g	10010	9	9.00	4.57e-05	9	9	9	9	9.00	4.57e-05
L1FLnI_7p21.2a	10022	9	9.00	4.57e-05	9	9	9	9	9.00	4.57e-05
L1FLI_1q32.2	8048	9	9.00	4.52e-05	9	9	9	9	9.00	4.52e-05
L1FLI_Xp11.23	8044	9	9.00	4.51e-05	9	9	9	9	9.00	4.51e-05
L1FLnI_20p12.1o	10172	9	9.00	3.9e-05	9	9	9	9	9.00	3.9e-05
L1FLnI_2q33.1b	9696	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLnI_9q31.3g	10023	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLI_12q13.2	8050	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLnI_3q13.2d	10115	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLnI_12q12pa	10023	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLnI_2q14.3ka	10015	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1ORF2_12q21.33	8047	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1ORF2_2q31.3	8046	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLnI_10q11.21f	10030	9	9.00	3.89e-05	9	9	9	9	9.00	3.89e-05
L1FLnI_10q23.1o	10026	9	9.00	3.83e-05	9	9	9	9	9.00	3.83e-05
L1FLnI_12q15o	9267	9	9.00	3.83e-05	9	9	9	9	9.00	3.83e-05
L1FLnI_2q33.3b	10033	9	9.00	3.83e-05	9	9	9	9	9.00	3.83e-05
L1FLnI_Xq25ma	10033	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1FLnI_14q31.1n	10018	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1FLnI_12q21.31a	10158	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1FLnI_13q14.11e	10014	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1FLnI_14q23.3j	10423	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1FLnI_11q14.3j	10026	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1FLnI_7q33i	11076	9	9.00	3.82e-05	9	9	9	9	9.00	3.82e-05
L1ORF2_10p14	8048	9	9.00	3.76e-05	9	9	9	9	9.00	3.76e-05
L1FLnI_13q14.11i	10105	9	9.00	3.76e-05	9	9	9	9	9.00	3.76e-05
L1FLnI_4q12ab	10027	9	9.00	3.76e-05	9	9	9	9	9.00	3.76e-05
L1FLI_4q22.1	8046	9	9.00	3.76e-05	9	9	9	9	9.00	3.76e-05
L1FLI_11q21a	8050	9	9.00	3.75e-05	9	9	9	9	9.00	3.75e-05
L1FLnI_7p15.3p	10030	9	9.00	3.75e-05	9	9	9	9	9.00	3.75e-05
L1FLnI_8p11.1f	9482	9	9.00	3.75e-05	9	9	9	9	9.00	3.75e-05
L1FLnI_8q13.3h	9711	9	9.00	3.75e-05	9	9	9	9	9.00	3.75e-05
L1FLnI_15q14e	10029	9	9.00	3.75e-05	9	9	9	9	9.00	3.75e-05
L1FLnI_19q13.2e	9289	9	9.00	3.75e-05	9	9	9	9	9.00	3.75e-05
L1ORF2_1p21.1	8047	9	9.00	3.74e-05	9	9	9	9	9.00	3.74e-05
L1FLnI_12q12ca	10014	9	9.00	3.74e-05	9	9	9	9	9.00	3.74e-05
L1FLI_1p13.2	8048	9	9.00	3.71e-05	9	9	9	9	9.00	3.71e-05
L1FLnI_Xp21.1v	9598	9	9.00	3.69e-05	9	9	9	9	9.00	3.69e-05
L1FLnI_14q21.1ia	10021	9	9.00	3.69e-05	9	9	9	9	9.00	3.69e-05
L1FLnI_Xp22.2aa	10028	9	9.00	3.69e-05	9	9	9	9	9.00	3.69e-05
L1FLnI_6q23.2r	10205	9	9.00	3.67e-05	9	9	9	9	9.00	3.67e-05
L1FLnI_20q12g	10047	9	9.00	3.67e-05	9	9	9	9	9.00	3.67e-05
L1FLnI_5q15s	10048	9	9.00	3.67e-05	9	9	9	9	9.00	3.67e-05
L1FLnI_15q25.1d	10034	9	9.00	3.67e-05	9	9	9	9	9.00	3.67e-05
L1FLnI_1q31.3f	10031	9	9.00	3.62e-05	9	9	9	9	9.00	3.62e-05
L1FLnI_11q22.1ma	10137	9	9.00	3.07e-05	9	9	9	9	9.00	3.07e-05
L1FLnI_4p13d	8982	9	9.00	3.06e-05	9	9	9	9	9.00	3.06e-05
L1FLnI_17q21.2a	10032	9	9.00	3.06e-05	9	9	9	9	9.00	3.06e-05
L1FLnI_4q28.1z	10143	9	9.00	3.06e-05	9	9	9	9	9.00	3.06e-05
L1FLnI_7p21.2p	10028	9	9.00	3e-05	9	9	9	9	9.00	3e-05
L1FLI_9p22.1	8047	9	9.00	3e-05	9	9	9	9	9.00	3e-05
L1FLnI_14q22.3a	9061	9	9.00	3e-05	9	9	9	9	9.00	3e-05
L1FLnI_1p22.2a	10024	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_7p21.2m	10023	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_3q22.1aa	10148	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_5q12.3k	9400	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_3q26.1h	10020	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_15q25.3a	9657	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_4p16.1i	8813	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_8q24.21b	10011	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLI_11q21c	8046	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_3q28q	10012	9	9.00	2.99e-05	9	9	9	9	9.00	2.99e-05
L1FLnI_11q22.2c	10026	9	9.00	2.95e-05	9	9	9	9	9.00	2.95e-05
L1FLnI_6q16.1w	10025	9	9.00	2.93e-05	9	9	9	9	9.00	2.93e-05
L1FLI_10q25.1a	8049	9	9.00	2.93e-05	9	9	9	9	9.00	2.93e-05
L1FLnI_8p12ka	10034	9	9.00	2.93e-05	9	9	9	9	9.00	2.93e-05
L1FLI_6q22.1	8047	9	9.00	2.92e-05	9	9	9	9	9.00	2.92e-05
L1FLnI_2q31.1b	10032	9	9.00	2.92e-05	9	9	9	9	9.00	2.92e-05
L1FLnI_13q32.1c	9181	9	9.00	2.92e-05	9	9	9	9	9.00	2.92e-05
L1FLnI_2q31.1ca	10004	9	9.00	2.87e-05	9	9	9	9	9.00	2.87e-05
L1FLnI_7p21.1o	10005	9	9.00	2.86e-05	9	9	9	9	9.00	2.86e-05
L1FLnI_8q24.3c	8705	9	9.00	2.86e-05	9	9	9	9	9.00	2.86e-05
L1FLnI_2q24.2f	10436	9	9.00	2.86e-05	9	9	9	9	9.00	2.86e-05
L1FLnI_20q13.2l	9954	9	9.00	2.86e-05	9	9	9	9	9.00	2.86e-05
L1ORF2_8q21.11	8045	9	9.00	2.86e-05	9	9	9	9	9.00	2.86e-05
L1FLnI_12q23.1ja	10020	9	9.00	2.85e-05	9	9	9	9	9.00	2.85e-05
L1FLnI_1p11.2d	10021	9	9.00	2.85e-05	9	9	9	9	9.00	2.85e-05
L1FLnI_12q21.32x	9856	9	9.00	2.8e-05	9	9	9	9	9.00	2.8e-05
L1FLnI_4q24ib	10012	9	9.00	2.79e-05	9	9	9	9	9.00	2.79e-05
L1FLnI_6p24.3k	10004	9	9.00	2.78e-05	9	9	9	9	9.00	2.78e-05
L1FLnI_Xq13.3xa	9035	9	9.00	2.78e-05	9	9	9	9	9.00	2.78e-05
L1FLnI_6q24.3h	9557	9	9.00	2.78e-05	9	9	9	9	9.00	2.78e-05
L1FLnI_6p25.1k	10121	9	9.00	2.74e-05	9	9	9	9	9.00	2.74e-05
L1FLnI_6p22.3r	10033	9	9.00	2.71e-05	9	9	9	9	9.00	2.71e-05
L1FLnI_8q21.13g	10034	9	9.00	2.17e-05	9	9	9	9	9.00	2.17e-05
L1FLnI_3p14.2ea	10162	9	9.00	2.16e-05	9	9	9	9	9.00	2.16e-05
L1FLnI_10q24.2k	9543	9	9.00	2.1e-05	9	9	9	9	9.00	2.1e-05
L1FLnI_2q31.1t	9024	9	9.00	2.1e-05	9	9	9	9	9.00	2.1e-05
L1FLnI_6q14.1m	10006	9	9.00	2.1e-05	9	9	9	9	9.00	2.1e-05
L1FLnI_4q28.1ka	10147	9	9.00	2.09e-05	9	9	9	9	9.00	2.09e-05
L1FLnI_Xq26.1h	10025	9	9.00	2.09e-05	9	9	9	9	9.00	2.09e-05
L1FLI_5q14.1	8050	9	9.00	2.09e-05	9	9	9	9	9.00	2.09e-05
L1FLnI_10q21.3f	10031	9	9.00	2.09e-05	9	9	9	9	9.00	2.09e-05
L1FLnI_14q22.3m	10003	9	9.00	2.06e-05	9	9	9	9	9.00	2.06e-05
L1FLnI_2p24.1aa	10034	9	9.00	2.04e-05	9	9	9	9	9.00	2.04e-05
L1FLnI_9p23w	8957	9	9.00	2.03e-05	9	9	9	9	9.00	2.03e-05
L1FLnI_11q13.5g	9937	9	9.00	2.03e-05	9	9	9	9	9.00	2.03e-05
L1FLnI_5p15.2r	9703	9	9.00	2.03e-05	9	9	9	9	9.00	2.03e-05
L1FLnI_2p24.1a	10410	9	9.00	2.02e-05	9	9	9	9	9.00	2.02e-05
L1FLnI_4q13.3hb	10027	9	9.00	2.02e-05	9	9	9	9	9.00	2.02e-05
L1FLnI_8q13.3k	9174	9	9.00	1.97e-05	9	9	9	9	9.00	1.97e-05
L1FLnI_4p15.33t	10075	9	9.00	1.96e-05	9	9	9	9	9.00	1.96e-05
L1FLnI_9p24.1b	10457	9	9.00	1.96e-05	9	9	9	9	9.00	1.96e-05
L1FLnI_9p21.3h	10111	9	9.00	1.95e-05	9	9	9	9	9.00	1.95e-05
L1FLnI_2q34fa	10034	9	9.00	1.95e-05	9	9	9	9	9.00	1.95e-05
L1FLnI_5q14.2c	10022	9	9.00	1.95e-05	9	9	9	9	9.00	1.95e-05
L1FLnI_4q28.1ja	10024	9	9.00	1.89e-05	9	9	9	9	9.00	1.89e-05
L1FLnI_15q13.2a	10037	9	9.00	1.88e-05	9	9	9	9	9.00	1.88e-05
L1ORF2_6q22.31	8031	9	9.00	1.3e-05	9	9	9	9	9.00	1.3e-05
L1FLnI_18p11.32c	10019	9	9.00	1.2e-05	9	9	9	9	9.00	1.2e-05
L1FLnI_4p11f	10144	9	9.00	7.83e-07	9	9	9	9	9.00	7.83e-07
L1FLnI_3q25.31c	9536	9	9.00	1.03e-13	9	9	9	9	9.00	1.03e-13
L1FLnI_Xq11.2k	10031	8	8.00	6.37e-05	8	8	8	8	8.00	6.37e-05
L1FLnI_6q14.2a	10119	8	8.00	6.31e-05	8	8	8	8	8.00	6.31e-05
L1FLnI_8q24.21o	10025	8	8.00	6.3e-05	8	8	8	8	8.00	6.3e-05
L1FLnI_9p21.2e	10024	8	8.00	6.3e-05	8	8	8	8	8.00	6.3e-05
L1FLnI_3p21.31f	10032	8	8.00	6.3e-05	8	8	8	8	8.00	6.3e-05
L1FLnI_4q12v	9007	8	8.00	5.54e-05	8	8	8	8	8.00	5.54e-05
L1FLI_12q22	8047	8	8.00	5.54e-05	8	8	8	8	8.00	5.54e-05
L1ORF2_5q11.2	8050	8	8.00	5.54e-05	8	8	8	8	8.00	5.54e-05
L1FLnI_12q21.1da	10032	8	8.00	5.54e-05	8	8	8	8	8.00	5.54e-05
L1FLnI_9q22.33a	9517	8	8.00	5.48e-05	8	8	8	8	8.00	5.48e-05
L1FLnI_21q21.1s	10050	8	8.00	5.48e-05	8	8	8	8	8.00	5.48e-05
L1FLnI_10q25.1i	10030	8	8.00	5.48e-05	8	8	8	8	8.00	5.48e-05
L1FLnI_5q14.3eb	10028	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_Xq21.33ka	10140	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_16q22.2g	10133	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_16q21o	10044	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_11q23.3d	10123	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_14q12wa	10144	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_17q22t	10155	8	8.00	5.47e-05	8	8	8	8	8.00	5.47e-05
L1FLnI_3p25.1i	10106	8	8.00	5.41e-05	8	8	8	8	8.00	5.41e-05
L1FLnI_9q21.13q	10026	8	8.00	5.41e-05	8	8	8	8	8.00	5.41e-05
L1FLnI_18p11.21h	10142	8	8.00	5.41e-05	8	8	8	8	8.00	5.41e-05
L1FLnI_4q12ha	10126	8	8.00	5.4e-05	8	8	8	8	8.00	5.4e-05
L1FLnI_11q23.1d	10013	8	8.00	5.4e-05	8	8	8	8	8.00	5.4e-05
L1FLnI_9q33.1q	10015	8	8.00	4.71e-05	8	8	8	8	8.00	4.71e-05
L1ORF2_2p25.3	8050	8	8.00	4.71e-05	8	8	8	8	8.00	4.71e-05
